fecha,area_nieve,dia_sen,temperatura,precipitacion,precipitacion_bool,dias_sin_precip
2000-08-08,0.0,-0.6070575744291,7.478725922,1.300025259,1,0
2000-08-09,0.0,-0.6206094818274228,7.790812627,3.253935342,1,0
2000-08-10,0.0,-0.6339784927628865,8.774646821,0.096186251,0,1
2000-08-11,0.0,-0.6471606673266059,9.906201271,0.30524595,1,0
2000-08-12,0.0,-0.6601521206712319,9.147535289,3.560438456,1,0
2000-08-13,0.0,-0.6729490241558329,8.210318288,3.071564205,1,0
2000-08-14,0.0,-0.6855476064742154,8.902427675,8.147339325,1,0
2000-08-15,0.0,-0.6979441547663436,9.969609678,0.493658284,1,0
2000-08-16,0.0,-0.7101350157125359,11.31407225,0.368406452,1,0
2000-08-17,0.0,-0.7221165966101161,11.30456252,0.365619572,1,0
2000-08-18,0.0,-0.7338853664321993,11.02403052,1.637974721,1,0
2000-08-19,0.0,-0.7454378568683003,11.71985953,0.476081089,1,0
2000-08-20,0.0,-0.7567706633464625,11.76020318,0.021173852,0,1
2000-08-21,0.0,-0.7678804460366,11.31440037,2.324099086,1,0
2000-08-22,0.0,-0.7787639308347605,10.86872993,0.231463871,1,0
2000-08-23,0.0,-0.78941791032802,10.29056483,1.147030603,1,0
2000-08-24,0.0,-0.7998392447397197,11.52199989,0.038339396,0,1
2000-08-25,0.0,-0.8100248628547748,10.93901479,0.000858307,0,2
2000-08-26,0.0,-0.8199717629247767,12.02458253,0.003792238,0,3
2000-08-27,0.0,-0.8296770135526185,9.225970829,7.319361256,1,0
2000-08-28,0.0,-0.8391377545563938,7.243107766,1.796261601,1,0
2000-08-29,0.0,-0.8483511978123038,6.93280338,2.76020093,1,0
2000-08-30,0.0,-0.8573146280763322,5.723143372,5.863432247,1,0
2000-08-31,0.0,-0.8660254037844385,5.138032535,9.448905319,1,0
2000-09-01,0.0,-0.8744809578310394,6.906809637,0.181429429,1,0
2000-09-02,0.0,-0.8826787983255471,5.113781496,3.507874368,1,0
2000-09-03,0.0,-0.8906165093267404,3.46341001,1.394240029,1,0
2000-09-04,0.0,-0.8982917515547529,1.844009553,1.657573872,1,0
2000-09-05,0.0,-0.9057022630804714,2.216665977,0.066742721,0,1
2000-09-06,0.0,-0.9128458599921354,3.881674011,1.901377464,1,0
2000-09-07,0.0,-0.9197204370389463,2.739680973,2.887478286,1,0
2000-09-08,0.0,-0.9263239682514948,5.921093207,0.001108704,0,1
2000-09-09,0.0,-0.9326545075388222,9.025830005,0.000431996,0,2
2000-09-10,0.0,-0.9387101892619444,10.23518073,0.034872406,0,3
2000-09-11,0.0,-0.9444892287836611,9.503952343,0.321565769,1,0
2000-09-12,0.0,-0.9499899229945008,7.900427583,1.001120553,1,0
2000-09-13,0.0,-0.9552106508146316,6.787225354,3.601456416,1,0
2000-09-14,0.0,-0.9601498736716017,7.355585694,0.073117547,0,1
2000-09-15,0.0,-0.9648061359537644,8.597430598,0.461622503,1,0
2000-09-16,0.0,-0.9691780654392536,6.368581097,4.578394955,1,0
2000-09-17,0.0,-0.9732643737003824,4.927006578,0.130090173,1,0
2000-09-18,0.0,-0.9770638564833508,5.005147367,1.852092033,1,0
2000-09-19,0.0,-0.9805753940631428,5.123751848,1.167775562,1,0
2000-09-20,0.0,-0.9837979515735163,5.770864711,11.72931059,1,0
2000-09-21,0.0,-0.9867305793119814,0.910177132,28.83346551,1,0
2000-09-22,0.0,-0.989372413019683,0.389327025,0.050481464,0,1
2000-09-23,0.0,-0.9917226741361016,2.113714065,0.068078312,0,2
2000-09-24,0.0,-0.9937806700284983,4.572879172,0.242073838,1,0
2000-09-25,0.0,-0.9955457941960382,5.164947609,0.042953582,0,1
2000-09-26,0.0,-0.9970175264485268,6.022652951,0.002143811,0,2
2000-09-27,0.0,-0.998195433059714,6.270991638,0.058111572,0,3
2000-09-28,0.0,-0.9990791668951152,5.674348141,0.110047775,1,0
2000-09-29,1.57496,-0.9996684675143132,4.423298488,2.173978901,1,0
2000-09-30,2.83493,-0.99996316124771,3.951506348,21.53050453,1,0
2000-10-01,0.0,-0.99996316124771,2.492332209,13.90708711,1,0
2000-10-02,10.07976,-0.9996684675143132,1.350403132,5.876110935,1,0
2000-10-03,8.03231,-0.9990791668951152,0.474633805,4.960235182,1,0
2000-10-04,1.57496,-0.998195433059714,2.087800241,0.026356192,0,1
2000-10-05,0.78748,-0.9970175264485268,3.285022382,9.335846727,1,0
2000-10-06,0.0,-0.9955457941960382,-0.197327698,19.02519938,1,0
2000-10-07,0.0,-0.9937806700284983,-4.462787313,23.20558517,1,0
2000-10-08,0.0,-0.9917226741361016,-2.265455269,0.709652832,1,0
2000-10-09,0.1575,-0.989372413019683,-1.334282907,0.706739585,1,0
2000-10-10,0.0,-0.9867305793119814,-2.357767371,4.982338482,1,0
2000-10-11,0.1575,-0.9837979515735163,-1.699063002,34.91123148,1,0
2000-10-12,1.73246,-0.980575394063143,0.461696314,32.32231238,1,0
2000-10-13,8.97728,-0.9770638564833508,1.703746056,14.9646792,1,0
2000-10-14,74.18072,-0.9732643737003828,2.333004753,8.833959685,1,0
2000-10-15,74.18072,-0.9691780654392538,1.761644684,16.06047197,1,0
2000-10-16,69.92832,-0.9648061359537644,-0.246199244,2.021617865,1,0
2000-10-17,54.49369,-0.9601498736716018,0.089524572,2.73449244,1,0
2000-10-18,38.27158,-0.9552106508146316,0.322173491,0.522668543,1,0
2000-10-19,27.87683,-0.9499899229945012,1.643957472,0.392882443,1,0
2000-10-20,27.71933,-0.9444892287836614,1.393121997,0.210755354,1,0
2000-10-21,27.71933,-0.9387101892619444,1.518477966,0.10934606,1,0
2000-10-22,27.71933,-0.9326545075388224,0.932298751,0.001334776,0,1
2000-10-23,27.71933,-0.9263239682514948,1.007537206,0.001427975,0,2
2000-10-24,27.71933,-0.9197204370389466,-0.325602998,0.016595337,0,3
2000-10-25,27.71933,-0.9128458599921356,0.191614244,0.014272008,0,4
2000-10-26,26.93185,-0.9057022630804716,0.299281181,0.911837407,1,0
2000-10-27,26.93185,-0.898291751554753,0.002728405,0.03773822,0,1
2000-10-28,30.71176,-0.8906165093267406,1.176471436,0.001836776,0,2
2000-10-29,28.66431,-0.8826787983255472,-0.406425806,0.207259672,1,0
2000-10-30,28.03433,-0.8744809578310396,-0.079875968,5.434243062,1,0
2000-10-31,28.03433,-0.8660254037844386,-0.298137517,42.17339182,1,0
2000-11-01,29.92428,-0.8573146280763323,-5.960242984,1.900313438,1,0
2000-11-02,29.60929,-0.848351197812304,-8.7364752,3.293450926,1,0
2000-11-03,28.82181,-0.8391377545563939,-3.010338305,19.07984293,1,0
2000-11-04,26.30187,-0.8296770135526186,-6.522227814,8.694359681,1,0
2000-11-05,23.46694,-0.8199717629247769,-11.62976736,0.317039336,1,0
