,fecha,area_nieve,dia_sen,temperatura,precipitacion,precipitacion_bool,dias_sin_precip
0,2000-02-24,0.0,0.8100248628547752,-13.93042501,0.246020765,1,0
1,2000-02-25,38.45325257975486,0.8199717629247771,-6.813339021,1.621624142,1,0
2,2000-02-26,375.3134494692793,0.8296770135526189,-7.292402204,0.034115983,0,1
3,2000-02-27,422.1366529260155,0.8391377545563938,-8.166355299,0.012402183,0,2
4,2000-02-28,437.9061255927919,0.848351197812304,-7.969378842,0.068713056,0,3
5,2000-02-29,437.6635183209953,0.8573146280763322,-8.725353803,2.721693615,1,0
6,2000-03-01,437.6635183209953,0.8660254037844386,-6.645730461,7.451287145,1,0
7,2000-03-02,440.3321983107575,0.8744809578310397,-12.08117593,0.52144145,1,0
8,2000-03-03,440.3321983107575,0.8826787983255473,-9.364157922,0.027988374,0,1
9,2000-03-04,437.9061255927919,0.8906165093267404,-9.120763162,2.016288526,1,0
10,2000-03-05,440.9387164902489,0.8982917515547529,-13.92588525,0.05931136,0,1
11,2000-03-06,433.175283792759,0.9057022630804714,-10.33462654,0.001414529,0,2
12,2000-03-07,435.11614196713145,0.9128458599921356,-7.526418276,0.001285254,0,3
13,2000-03-08,435.11614196713145,0.9197204370389466,-5.984251186,0.957617424,1,0
14,2000-03-09,435.11614196713145,0.9263239682514948,-1.610139257,1.003603635,1,0
15,2000-03-10,416.1927747669997,0.9326545075388224,-3.079998665,0.586261815,1,0
16,2000-03-11,402.7280711822906,0.9387101892619444,-2.414971209,0.2772816,1,0
17,2000-03-12,397.9972293822577,0.9444892287836611,-2.585483483,0.079183301,0,1
18,2000-03-13,397.9972293822577,0.949989922994501,-4.369745132,0.004188388,0,2
19,2000-03-14,398.2398366540542,0.9552106508146316,-5.317644195,0.95594356,1,0
20,2000-03-15,393.1450839463265,0.9601498736716018,-8.622845002,2.574620999,1,0
21,2000-03-16,393.1450839463265,0.9648061359537646,-10.46457526,6.461349428,1,0
22,2000-03-17,393.1450839463265,0.9691780654392536,-7.316270871,3.572504838,1,0
23,2000-03-18,392.4172621309368,0.9732643737003824,-6.216552269,3.000316833,1,0
24,2000-03-19,387.2012057873107,0.9770638564833508,-7.213962822,0.203855361,1,0
25,2000-03-20,380.0442912693122,0.9805753940631428,-7.843456592,0.038334996,0,1
26,2000-03-21,379.8016839975156,0.9837979515735163,-4.86053884,0.001708942,0,2
27,2000-03-22,381.7425421718881,0.9867305793119814,-4.556093752,0.000855327,0,3
28,2000-03-23,380.5295058129053,0.9893724130196828,-3.567047619,0.154705155,1,0
29,2000-03-24,380.5295058129053,0.9917226741361016,-3.334275457,0.337351296,1,0
30,2000-03-25,378.1034330949397,0.9937806700284983,-3.877653753,0.227255677,1,0
31,2000-03-26,378.1034330949397,0.9955457941960382,-4.676473186,5.623754528,1,0
32,2000-03-27,378.1034330949397,0.9970175264485268,-6.794620936,18.28763665,1,0
33,2000-03-28,386.47338397192107,0.998195433059714,-7.157058049,4.105225312,1,0
34,2000-03-29,386.47338397192107,0.9990791668951152,-6.974666787,28.71416037,1,0
35,2000-03-30,386.47338397192107,0.999668467514313,-7.519194966,0.862482215,1,0
36,2000-03-31,459.25556551088926,0.99996316124771,-7.690669273,0.769426413,1,0
37,2000-04-01,459.0129582390927,0.99996316124771,-6.68255861,2.151683751,1,0
38,2000-04-02,459.0129582390927,0.999668467514313,-7.908971913,0.406462515,1,0
39,2000-04-03,459.0129582390927,0.9990791668951152,-4.503017589,5.818830899,1,0
40,2000-04-04,459.0129582390927,0.998195433059714,-3.881017863,0.634585348,1,0
41,2000-04-05,458.8916546031944,0.9970175264485268,-4.347922823,4.569608648,1,0
42,2000-04-06,458.4064400596013,0.9955457941960382,-4.357797813,3.370556862,1,0
43,2000-04-07,446.5186837415698,0.9937806700284983,-6.079898692,0.007007104,0,1
44,2000-04-08,433.6604983363521,0.9917226741361016,-6.066600725,0.002819424,0,2
45,2000-04-09,433.6604983363521,0.9893724130196828,-5.82056888,1.717517684,1,0
46,2000-04-10,433.6604983363521,0.9867305793119816,-5.06928342,0.741822341,1,0
47,2000-04-11,433.6604983363521,0.9837979515735163,-4.683015472,0.407630332,1,0
48,2000-04-12,433.2965874286572,0.980575394063143,-4.502608101,10.22053296,1,0
49,2000-04-13,433.2965874286572,0.9770638564833508,-4.201051448,6.303894163,1,0
50,2000-04-14,433.2965874286572,0.9732643737003824,-2.858047499,1.428476908,1,0
51,2000-04-15,431.477032890183,0.9691780654392536,-2.695974422,9.848117032,1,0
52,2000-04-16,431.477032890183,0.9648061359537646,-4.076411724,1.689139594,1,0
53,2000-04-17,431.477032890183,0.9601498736716018,-2.076600551,20.32791044,1,0
54,2000-04-18,431.477032890183,0.9552106508146316,-1.021819786,11.21603555,1,0
55,2000-04-19,431.477032890183,0.949989922994501,-1.085950562,5.757544036,1,0
56,2000-04-20,426.260976546557,0.9444892287836611,0.489248386,0.003461868,0,1
57,2000-04-21,404.0624111771717,0.9387101892619444,2.655679615,0.000426173,0,2
58,2000-04-22,401.3937311874095,0.9326545075388224,2.446209194,0.00084714,0,3
59,2000-04-23,401.3937311874095,0.926323968251495,2.541820461,0.236419525,1,0
60,2000-04-24,401.3937311874095,0.9197204370389468,-0.375212975,10.27992244,1,0
61,2000-04-25,401.3937311874095,0.9128458599921356,0.609925618,0.004167591,0,1
62,2000-04-26,401.3937311874095,0.9057022630804716,1.38815091,0.000513669,0,2
63,2000-04-27,401.3937311874095,0.8982917515547528,2.147823771,0.002476118,0,3
