,fecha,area_nieve,dia_sen,temperatura,precipitacion,precipitacion_bool,dias_sin_precip
117,2000-06-20,21.56730284296164,0.1877185654371988,2.77678833,12.93436624,1,0
118,2000-06-21,16.126902125818166,0.1708297432253439,2.619846598,18.05650629,1,0
119,2000-06-22,16.126902125818166,0.1538905767040621,0.726495361,25.12790635,1,0
120,2000-06-23,16.126902125818166,0.1369060579234757,0.650984701,8.493795991,1,0
121,2000-06-24,37.69420496877981,0.1198811922992273,0.577701823,5.389708094,1,0
122,2000-06-25,37.69420496877981,0.1028209971373606,0.824894206,3.372424049,1,0
123,2000-06-26,34.196804507759005,0.0857305001556947,1.921787516,5.050423555,1,0
124,2000-06-27,39.63720522490248,0.0686147380021341,3.06991984,8.593645878,1,0
125,2000-06-28,13.989601844083229,0.0514787547703467,3.323144531,8.027732372,1,0
126,2000-06-29,13.21240174163416,0.0343276005132438,2.898675537,9.765446186,1,0
127,2000-06-30,11.85230156234829,0.0171663297547073,2.263452148,11.94009744,1,0
128,2000-07-01,40.60870535296381,1.2246467991473532e-16,2.052168783,13.62245716,1,0
129,2000-07-02,79.0801104241927,-0.0171663297547071,2.528283691,11.68687362,1,0
130,2000-07-03,91.12671201215323,-0.0343276005132435,2.867781576,11.65741682,1,0
131,2000-07-04,90.7381119609287,-0.0514787547703464,3.293288167,8.667403832,1,0
132,2000-07-05,63.34180834959906,-0.0686147380021338,4.379632568,11.38434559,1,0
133,2000-07-06,63.34180834959906,-0.0857305001556945,3.536024984,24.64228868,1,0
134,2000-07-07,58.48430770929238,-0.1028209971373604,3.127638753,10.51651221,1,0
135,2000-07-08,47.02060619816863,-0.1198811922992271,3.495294189,13.11271172,1,0
136,2000-07-09,47.02060619816863,-0.1369060579234755,3.668552653,13.50626349,1,0
137,2000-07-10,46.049106070107285,-0.1538905767040619,3.565627035,10.55953838,1,0
138,2000-07-11,29.922203944289127,-0.1708297432253441,3.431085205,9.280341677,1,0
139,2000-07-12,22.92740302224751,-0.1877185654371986,4.05976766,10.33261232,1,0
140,2000-07-13,20.98440276612484,-0.204552066126201,3.855391439,10.70478,1,0
141,2000-07-14,19.62430258683897,-0.2213252843824326,3.979445394,15.46548586,1,0
142,2000-07-15,19.62430258683897,-0.2380332770614855,3.582259115,16.84002951,1,0
143,2000-07-16,18.847102484389904,-0.254671120241229,4.05413208,9.837543592,1,0
144,2000-07-17,21.56730284296164,-0.2712339106729102,4.394769287,9.683936834,1,0
145,2000-07-18,21.56730284296164,-0.287716767226167,4.086562093,11.87306643,1,0
146,2000-07-19,12.629501664797358,-0.3041148323275182,4.175256348,12.07691431,1,0
147,2000-07-20,12.629501664797358,-0.3204232733919105,3.232802327,21.35534957,1,0
148,2000-07-21,12.435201639185092,-0.3366372842469099,2.381555176,19.00351048,1,0
149,2000-07-22,10.686501408674689,-0.3527520865490943,2.787469482,8.395317011,1,0
150,2000-07-23,10.880801434286957,-0.3687629311922596,3.313612874,9.732842445,1,0
151,2000-07-24,10.49220138306242,-0.3846650997070009,3.220564779,12.29955535,1,0
152,2000-07-25,10.49220138306242,-0.4004539056512661,3.335585531,10.83876472,1,0
153,2000-07-26,12.823801690409624,-0.416124695991474,3.375950114,11.64917927,1,0
154,2000-07-27,12.823801690409624,-0.4316728524737836,3.353662109,10.90607047,1,0
155,2000-07-28,9.90930130622562,-0.4470937929851136,3.796706136,11.93805039,1,0
156,2000-07-29,9.90930130622562,-0.4623829729035145,3.386061605,15.15001059,1,0
157,2000-07-30,14.183901869695497,-0.4775358864374881,3.708439128,22.49040082,1,0
158,2000-07-31,14.183901869695497,-0.4925480679538642,2.799452718,21.02272958,1,0
159,2000-08-01,14.183901869695497,-0.5074150932938452,1.761946615,40.6133011,1,0
160,2000-08-02,14.183901869695497,-0.5221325810768248,0.826877848,32.75408596,1,0
161,2000-08-03,14.183901869695497,-0.5366961939916003,1.447900391,10.65564156,1,0
162,2000-08-04,21.373002817349374,-0.5511016400745998,1.356652832,5.842626095,1,0
163,2000-08-05,18.847102484389904,-0.5653446739747425,3.445418294,2.891510492,1,0
164,2000-08-06,18.847102484389904,-0.5794210982045637,3.857578532,9.879902005,1,0
165,2000-08-07,18.847102484389904,-0.5933267643772318,3.599481201,17.23387465,1,0
166,2000-08-08,18.847102484389904,-0.6070575744291,2.713057454,18.6769776,1,0
167,2000-08-09,18.847102484389904,-0.6206094818274228,2.618585205,21.01607807,1,0
168,2000-08-10,18.847102484389904,-0.6339784927628865,1.875685628,13.33659887,1,0
169,2000-08-11,18.847102484389904,-0.6471606673266059,2.419925944,11.2178158,1,0
170,2000-08-12,18.847102484389904,-0.6601521206712319,2.917738851,12.17217185,1,0
171,2000-08-13,18.847102484389904,-0.6729490241558329,3.609114583,12.86692731,1,0
172,2000-08-14,18.847102484389904,-0.6855476064742154,3.463718669,13.57716322,1,0
173,2000-08-15,18.847102484389904,-0.6979441547663436,3.33256429,10.89674234,1,0
174,2000-08-16,18.847102484389904,-0.7101350157125359,3.582950846,8.12261086,1,0
175,2000-08-17,18.847102484389904,-0.7221165966101161,3.94761556,8.492141962,1,0
176,2000-08-18,18.847102484389904,-0.7338853664321993,3.750512695,6.823254749,1,0
177,2000-08-19,18.069902381940835,-0.7454378568683003,3.683475749,9.602218866,1,0
178,2000-08-20,9.326401229388818,-0.7567706633464625,3.49847819,16.48977399,1,0
179,2000-08-21,9.90930130622562,-0.7678804460366,3.276544189,14.27819766,1,0
180,2000-08-22,27.20200358571739,-0.7787639308347605,3.48172404,10.10816731,1,0
181,2000-08-23,31.08800409796273,-0.78941791032802,3.491601563,9.529294446,1,0
182,2000-08-24,21.56730284296164,-0.7998392447397197,3.86381429,9.712874889,1,0
183,2000-08-25,21.56730284296164,-0.8100248628547748,3.559726969,14.99591209,1,0
184,2000-08-26,20.98440276612484,-0.8199717629247767,3.345483398,10.4854526,1,0
185,2000-08-27,15.15540199775683,-0.8296770135526185,3.313226318,11.09756809,1,0
186,2000-08-28,15.15540199775683,-0.8391377545563938,3.180332438,10.34619473,1,0
187,2000-08-29,16.32120215143043,-0.8483511978123038,2.756545003,17.32817292,1,0
188,2000-08-30,16.32120215143043,-0.8573146280763322,2.243636068,14.33844864,1,0
189,2000-08-31,24.28750320153338,-0.8660254037844385,2.427891032,10.89351159,1,0
190,2000-09-01,25.25900332959472,-0.8744809578310394,1.937544759,14.12014943,1,0
191,2000-09-02,25.25900332959472,-0.8826787983255471,2.518457031,12.47563958,1,0
192,2000-09-03,16.126902125818166,-0.8906165093267404,3.193231201,8.868756704,1,0
193,2000-09-04,23.316003073472046,-0.8982917515547529,3.02070516,8.562746458,1,0
194,2000-09-05,23.316003073472046,-0.9057022630804714,2.642795817,10.27249079,1,0
195,2000-09-06,28.75640379061553,-0.9128458599921354,2.815443929,12.67844997,1,0
196,2000-09-07,27.59060363694192,-0.9197204370389463,2.18303833,12.77570426,1,0
197,2000-09-08,27.59060363694192,-0.9263239682514948,1.857822673,8.779168129,1,0
198,2000-09-09,27.59060363694192,-0.9326545075388222,1.659570313,8.675575256,1,0
199,2000-09-10,28.75640379061553,-0.9387101892619444,1.348077393,0.835132552,1,0
200,2000-09-11,28.17350371377872,-0.9444892287836611,1.578515625,0.708722975,1,0
201,2000-09-12,42.74600563469875,-0.9499899229945008,1.812320964,3.25233629,1,0
202,2000-09-13,14.961101972144563,-0.9552106508146316,2.305312093,3.467592178,1,0
203,2000-09-14,14.766801946532295,-0.9601498736716017,2.088901774,8.704173379,1,0
204,2000-09-15,14.766801946532295,-0.9648061359537644,1.682010905,6.118785124,1,0
205,2000-09-16,14.766801946532295,-0.9691780654392536,1.42703654,9.555533528,1,0
206,2000-09-17,70.7252093228652,-0.9732643737003824,0.932305908,12.96541374,1,0
207,2000-09-18,70.7252093228652,-0.9770638564833508,0.606530762,18.6753273,1,0
208,2000-09-19,71.11380937408975,-0.9805753940631428,-0.940313721,5.382448435,1,0
209,2000-09-20,73.05680963021241,-0.9837979515735163,-0.7428243,12.46413589,1,0
210,2000-09-21,73.05680963021241,-0.9867305793119814,-1.310949707,13.45869899,1,0
211,2000-09-22,89.76661183286738,-0.989372413019683,-2.359859212,0.733357621,1,0
212,2000-09-23,101.4246133696034,-0.9917226741361016,-2.956772868,0.897678547,1,0
213,2000-09-24,77.33141019368229,-0.9937806700284983,-3.117041016,0.365781831,1,0
214,2000-09-25,23.121703047859786,-0.9955457941960382,-3.204463704,0.323945307,1,0
215,2000-09-26,17.098402253879502,-0.9970175264485268,-2.983974202,1.680992194,1,0
216,2000-09-27,17.098402253879502,-0.998195433059714,-3.132950846,0.279623724,1,0
217,2000-09-28,18.264202407553103,-0.9990791668951152,-4.404435221,0.897252583,1,0
218,2000-09-29,22.73310299663525,-0.9996684675143132,-5.259191895,1.065015793,1,0
219,2000-09-30,31.8652042004118,-0.99996316124771,-5.204463704,2.058984712,1,0
220,2000-10-01,6.023300793980279,-0.99996316124771,-3.464046224,2.873377874,1,0
221,2000-10-02,5.829000768368012,-0.9996684675143132,-2.600154622,1.523155021,1,0
222,2000-10-03,8.937801178164285,-0.9990791668951152,-2.41852417,1.234776108,1,0
223,2000-10-04,22.15020291979845,-0.998195433059714,-0.569169108,1.965641975,1,0
224,2000-10-05,24.48180322714565,-0.9970175264485268,-0.586147054,3.499472048,1,0
225,2000-10-06,10.297901357450154,-0.9955457941960382,-0.824631755,4.21469193,1,0
226,2000-10-07,9.520701255001084,-0.9937806700284983,-1.232010905,2.408087254,1,0
227,2000-10-08,5.440400717143478,-0.9917226741361016,-1.762508138,1.50796934,1,0
228,2000-10-09,4.663200614694409,-0.989372413019683,-2.517980957,1.232975745,1,0
229,2000-10-10,21.761602868573917,-0.9867305793119814,-2.635890706,1.080745482,1,0
230,2000-10-11,20.790102740512577,-0.9837979515735163,-2.453731283,0.182065356,1,0
231,2000-10-12,23.316003073472046,-0.980575394063143,-3.646846517,0.056310397,0,1
232,2000-10-13,23.316003073472046,-0.9770638564833508,-3.997829183,0.141109675,1,0
233,2000-10-14,20.401502689288044,-0.9732643737003828,-5.483323161,0.451818109,1,0
234,2000-10-15,12.823801690409624,-0.9691780654392538,-4.542506917,0.430691289,1,0
235,2000-10-16,25.84190340643152,-0.9648061359537644,-2.674841309,0.47508569,1,0
236,2000-10-17,29.53360389306459,-0.9601498736716018,-2.375870768,1.198396087,1,0
237,2000-10-18,26.813403534492853,-0.9552106508146316,-2.742061361,0.312918419,1,0
238,2000-10-19,30.699404046738195,-0.9499899229945012,-1.858374023,1.676872373,1,0
239,2000-10-20,21.955902894186178,-0.9444892287836614,-2.270198568,2.226161771,1,0
240,2000-10-21,29.339303867452323,-0.9387101892619444,-2.511846924,1.703831367,1,0
241,2000-10-22,19.23570253561444,-0.9326545075388224,-4.388535563,11.66564226,1,0
242,2000-10-23,20.98440276612484,-0.9263239682514948,-8.451717122,8.625829592,1,0
243,2000-10-24,16.126902125818166,-0.9197204370389466,-9.911372884,0.311642885,1,0
244,2000-10-25,12.046601587960556,-0.9128458599921356,-8.240625763,1.459657913,1,0
245,2000-10-26,13.21240174163416,-0.9057022630804716,-6.991369629,2.080895938,1,0
246,2000-10-27,13.21240174163416,-0.898291751554753,-7.434576416,1.732522156,1,0
247,2000-10-28,31.476604149187263,-0.8906165093267406,-6.1725118,0.687730324,1,0
248,2000-10-29,31.476604149187263,-0.8826787983255472,-6.736344401,0.315420446,1,0
249,2000-10-30,27.20200358571739,-0.8744809578310396,-5.733190918,0.124704835,1,0
250,2000-10-31,30.116503969901395,-0.8660254037844386,-5.811417643,0.071376562,0,1
251,2000-11-01,25.06470330398245,-0.8573146280763323,-5.813960775,1.095208107,1,0
252,2000-11-02,28.562103765003258,-0.848351197812304,-6.59317627,3.745675087,1,0
253,2000-11-03,22.538802971022974,-0.8391377545563939,-6.552893066,0.696632313,1,0
254,2000-11-04,26.23050345765605,-0.8296770135526186,-5.348557536,0.322550535,1,0
255,2000-11-05,19.041402510002168,-0.8199717629247769,-6.043239339,0.823318958,1,0
256,2000-11-06,26.036203432043788,-0.810024862854775,-7.322515869,1.767464448,1,0
257,2000-11-07,15.544002048981366,-0.7998392447397198,-7.375046794,1.125323586,1,0
258,2000-11-08,24.676103252757915,-0.7894179103280202,-5.233190918,0.101032841,1,0
259,2000-11-09,28.95070381622779,-0.7787639308347607,-6.921260579,0.44595002,1,0
260,2000-11-10,24.48180322714565,-0.7678804460366002,-5.252020264,0.30817627,1,0
261,2000-11-11,28.17350371377872,-0.7567706633464628,-4.999171956,0.426262617,1,0
262,2000-11-12,20.207202663675773,-0.7454378568683006,-4.785925293,1.113545848,1,0
263,2000-11-13,26.619103508880585,-0.7338853664321995,-7.454423014,1.354622887,1,0
264,2000-11-14,26.619103508880585,-0.7221165966101166,-8.719122314,0.798958587,1,0
265,2000-11-15,25.25900332959472,-0.7101350157125358,-7.699072266,0.571727753,1,0
266,2000-11-16,23.70460312469658,-0.6979441547663436,-7.286952718,1.151889563,1,0
267,2000-11-17,22.15020291979845,-0.6855476064742156,-6.858831787,1.061519608,1,0
268,2000-11-18,20.207202663675773,-0.6729490241558331,-8.097814941,4.291879945,1,0
269,2000-11-19,16.904102228267234,-0.6601521206712321,-11.63964564,0.865200185,1,0
270,2000-11-20,18.45850243316537,-0.6471606673266065,-9.984820429,0.971797097,1,0
271,2000-11-21,18.45850243316537,-0.6339784927628872,-9.489345296,1.186229056,1,0
272,2000-11-22,20.790102740512577,-0.6206094818274227,-8.953487142,0.644141459,1,0
273,2000-11-23,24.48180322714565,-0.6070575744291004,-9.489314779,0.227630138,1,0
274,2000-11-24,21.17870279173711,-0.5933267643772321,-8.506302897,0.419810414,1,0
275,2000-11-25,23.510303099084314,-0.5794210982045639,-7.10795695,0.411774963,1,0
276,2000-11-26,22.538802971022974,-0.5653446739747432,-7.917527262,0.379890203,1,0
277,2000-11-27,19.62430258683897,-0.5511016400746006,-10.22232666,2.259384841,1,0
278,2000-11-28,19.62430258683897,-0.5366961939916003,-14.45200132,3.357248381,1,0
279,2000-11-29,99.675913139093,-0.5221325810768248,-13.46347974,0.02105832,0,1
280,2000-11-30,99.675913139093,-0.5074150932938455,-13.53922755,0.526332879,1,0
281,2000-12-01,43.71750576276009,-0.4925480679538645,-13.97283338,0.457882881,1,0
282,2000-12-02,27.78490366255419,-0.4775358864374884,-11.94516602,0.043535227,0,1
283,2000-12-03,26.23050345765605,-0.4623829729035152,-9.361751302,0.011354685,0,2
284,2000-12-04,28.75640379061553,-0.4470937929851135,-9.43112793,0.153991583,1,0
285,2000-12-05,21.373002817349374,-0.4316728524737835,-9.830389404,1.652572304,1,0
286,2000-12-06,22.92740302224751,-0.4161246959914743,-10.02185669,0.452491629,1,0
287,2000-12-07,21.17870279173711,-0.4004539056512665,-9.77979126,0.176608562,1,0
288,2000-12-08,22.34450294541071,-0.3846650997070013,-13.70335808,1.103967428,1,0
289,2000-12-09,16.126902125818166,-0.3687629311922604,-12.74116618,1.516944263,1,0
290,2000-12-10,19.23570253561444,-0.3527520865490951,-12.09456991,2.746128943,1,0
291,2000-12-11,19.62430258683897,-0.3366372842469098,-15.10062764,2.166741993,1,0
292,2000-12-12,20.59580271490031,-0.3204232733919109,-12.52490781,0.186920151,1,0
293,2000-12-13,23.70460312469658,-0.3041148323275185,-10.90055949,0.048357237,0,1
294,2000-12-14,17.487002305104035,-0.2877167672261678,-11.85331828,0.095102194,0,2
295,2000-12-15,21.56730284296164,-0.2712339106729109,-10.44747581,0.001724646,0,3
296,2000-12-16,21.56730284296164,-0.2546711202412289,-6.488500977,0.001811981,0,4
297,2000-12-17,22.15020291979845,-0.2380332770614859,-6.120153809,4.47e-05,0,5
298,2000-12-18,22.15020291979845,-0.2213252843824329,-7.561804199,0.001281071,0,6
299,2000-12-19,19.23570253561444,-0.2045520661262013,-7.865230306,0.001683313,0,7
300,2000-12-20,20.98440276612484,-0.1877185654371994,-8.394547526,0.0015378,0,8
301,2000-12-21,19.430002561226708,-0.1708297432253449,-8.570532227,0.002726912,0,9
302,2000-12-22,21.955902894186178,-0.1538905767040618,-6.122401937,8.94e-05,0,10
303,2000-12-23,17.6813023307163,-0.1369060579234754,-6.806565348,0.001274411,0,11
304,2000-12-24,20.59580271490031,-0.1198811922992275,-9.580847168,0.054168704,0,12
305,2000-12-25,18.069902381940835,-0.1028209971373608,-10.21366984,0.748765422,1,0
306,2000-12-26,21.17870279173711,-0.0857305001556948,-11.39778239,1.089427387,1,0
307,2000-12-27,24.48180322714565,-0.0686147380021346,-9.582240804,0.553557184,1,0
308,2000-12-28,18.847102484389904,-0.0514787547703464,-10.49343465,0.880181789,1,0
309,2000-12-29,19.81860261245124,-0.0343276005132434,-8.640183512,0.049054623,0,1
310,2000-12-30,18.847102484389904,-0.0171663297547074,-6.229874674,5.418187473,1,0
311,2000-12-31,18.847102484389904,-2.4492935982947064e-16,-8.351324463,28.38550881,1,0
312,2001-01-01,18.847102484389904,0.0172133561558346,-12.05921021,3.575867275,1,0
313,2001-01-02,43.91180578837236,0.0344216116227457,-16.73564504,1.07306242,1,0
314,2001-01-03,52.84960696653664,0.0516196672232537,-15.94794947,0.161308039,1,0
315,2001-01-04,76.7485101168455,0.0688024268023198,-18.99055201,0.878244638,1,0
316,2001-01-05,70.33660927164067,0.0859647987374464,-15.64541728,0.009477138,0,1
317,2001-01-06,63.924708426435856,0.1031016974474348,-13.82904663,0.040456653,0,2
318,2001-01-07,56.15270740194518,0.1202080448993527,-17.14416733,0.183659795,1,0
319,2001-01-08,47.797806300617694,0.1372787721132647,-19.59969686,0.602409244,1,0
320,2001-01-09,49.35220650551583,0.1543088206642811,-17.65249418,0.239391768,1,0
321,2001-01-10,31.476604149187263,0.1712931441814776,-14.96197039,0.128498665,1,0
