dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
0.8100248628547752,-13.93042501,0.246020765,1,0.0,0
0.8199717629247771,-6.813339021,1.621624142,1,11.339727392464743,0
0.8296770135526189,-7.292402204,0.034115983,0,40.00403830119507,1
0.8391377545563938,-8.166355299,0.012402183,0,41.106511797684696,2
0.848351197812304,-7.969378842,0.068713056,0,44.57142850093781,3
0.8573146280763322,-8.725353803,2.721693615,1,39.68904587362661,0
0.8660254037844386,-6.645730461,7.451287145,1,39.53154965984237,0
0.8744809578310397,-12.08117593,0.52144145,1,38.11408373578428,0
0.8826787983255473,-9.364157922,0.027988374,0,40.319030728763536,1
0.8906165093267404,-9.120763162,2.016288526,1,40.634023156332,0
0.8982917515547529,-13.92588525,0.05931136,0,38.11408373578428,1
0.9057022630804714,-10.33462654,0.001414529,0,37.01161023929465,2
0.9128458599921356,-7.526418276,0.001285254,0,30.86925790170958,3
0.9197204370389466,-5.984251186,0.957617424,1,34.17667839117846,0
0.9263239682514948,-1.610139257,1.003603635,1,33.23170110847307,0
0.9326545075388224,-3.079998665,0.586261815,1,33.07420489468884,0
0.9387101892619444,-2.414971209,0.2772816,1,33.07420489468884,0
0.9444892287836611,-2.585483483,0.079183301,0,34.019182177394235,1
0.949989922994501,-4.369745132,0.004188388,0,34.019182177394235,2
0.9552106508146316,-5.317644195,0.95594356,1,38.11408373578428,0
0.9601498736716018,-8.622845002,2.574620999,1,31.184250329278047,0
0.9648061359537646,-10.46457526,6.461349428,1,17.954568371402512,0
0.9691780654392536,-7.316270871,3.572504838,1,17.954568371402512,0
0.9732643737003824,-6.216552269,3.000316833,1,26.45936391575107,0
0.9770638564833508,-7.213962822,0.203855361,1,22.364462357361024,0
0.9805753940631428,-7.843456592,0.038334996,0,24.56940935034028,1
0.9837979515735163,-4.86053884,0.001708942,0,24.254416922771814,2
0.9867305793119814,-4.556093752,0.000855327,0,24.254416922771814,3
0.9893724130196828,-3.567047619,0.154705155,1,24.254416922771814,0
0.9917226741361016,-3.334275457,0.337351296,1,26.30186770196684,0
0.9937806700284983,-3.877653753,0.227255677,1,26.30186770196684,0
0.9955457941960382,-4.676473186,5.623754528,1,26.931852557103767,0
0.9970175264485268,-6.794620936,18.28763665,1,30.081776832788417,0
0.998195433059714,-7.157058049,4.105225312,1,29.766784405219955,0
0.9990791668951152,-6.974666787,28.71416037,1,29.766784405219955,0
