dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
-0.1712931441814778,-13.39653117,0.299310661,1,87.62931155113245,0
-0.154308820664281,-13.23861287,0.033205746,0,66.25630873378307,1
-0.1372787721132651,-11.02901815,0.036317109,0,69.75370919480387,2
-0.1202080448993527,-10.37208659,0.012907385,0,76.94281014245776,3
-0.1031016974474354,-11.06144816,0.004762411,0,71.89100947653881,4
-0.0859647987374467,-10.95748494,0.000435114,0,72.27960952776334,5
-0.0688024268023197,-11.56399129,0.25461911,1,69.75370919480387,0
-0.0516196672232541,-15.01534754,1.452296972,1,69.75370919480387,0
-0.0344216116227458,-14.35452881,0.006467104,0,60.62160799102732,1
-0.0172133561558352,-13.39991862,0.004280965,0,67.61640891306894,2
-2.4492935982947064e-16,-12.92496338,1.768511487,1,63.73040840082359,0
0.0172133561558346,-13.20262248,0.081115963,0,60.62160799102732,1
0.0344216116227457,-11.69658,0.009750414,0,65.479108631334,2
0.0516196672232537,-8.699377441,0.001294882,0,62.37030822153773,3
0.0688024268023198,-12.12179159,0.082433224,0,66.6449087850076,4
0.0859647987374464,-16.16623154,1.265674829,1,66.6449087850076,0
0.1031016974474348,-17.41794243,0.855113554,1,63.73040840082359,0
0.1202080448993527,-13.32345874,0.18941969,1,64.70190852888493,0
0.1372787721132647,-13.50040919,0.077265504,0,65.28480860572172,1
0.1543088206642811,-15.71117503,2.191755222,1,65.28480860572172,0
0.1712931441814776,-15.573961,0.396514515,1,61.39880809347639,0
0.1882267098432442,-18.11007665,3.428325057,1,59.06720778612918,0
0.2051044998686192,-13.53729413,0.004418745,0,68.19930898990573,1
0.2219215130041655,-11.05289307,0.113087895,1,63.73040840082359,0
0.2386727660059501,-11.9494283,0.36752224,1,62.37030822153773,0
0.255353295116187,-15.77875621,1.003944781,1,61.010208042251854,0
0.2719581575341055,-14.57077382,0.122055411,1,62.75890827276226,0
0.288482432880609,-12.73224487,2.074334072,1,62.37030822153773,0
0.304921224656289,-15.70291812,30.68029881,1,62.37030822153773,0
0.3212696616923644,-18.18875732,0.000435114,0,158.54882089960992,1
0.3375228995941133,-13.50268148,0.00170374,0,161.85192133501846,2
0.3536761221763715,-11.67411906,1.210883027,1,161.85192133501846,0
0.3697245428906731,-11.16313273,8.572804742,1,161.0747212325694,0
0.3856634062436071,-14.07718315,2.200856106,1,161.0747212325694,0
0.401487989205973,-13.85000585,0.226726552,1,161.0747212325694,0
0.4171936026123168,-15.58306605,0.05044341,0,115.80281526491116,1
0.4327755925504312,-12.31552734,0.290215015,1,98.89871303664394,0
0.4482293417404106,-16.84649633,0.260084867,1,94.04121239633726,0
0.4635502709028509,-14.10127741,0.002196657,0,93.2640122938882,1
0.4787338401157884,-13.40258382,0.009477139,0,91.70961208899004,2
0.4937755501599771,-16.57264048,0.074714422,0,88.01791160235697,3
0.5086709438521044,-15.80026283,0.213522435,1,81.02311068031536,0
0.5234156073655503,-14.46829898,0.157061077,1,76.7485101168455,0
0.5380051715382996,-12.03952637,0.000852346,0,79.85731052664175,1
0.5524353131676196,-11.45174764,0.364306557,1,80.24591057786628,0
0.5667017562911175,-12.04800008,0.388920307,1,79.0801104241927,0
0.5808002734538008,-14.10970345,3.965350799,1,79.0801104241927,0
0.5947266869607633,-15.06006279,0.155508518,1,79.0801104241927,0
0.6084768701151261,-15.30071551,3.144873539,1,79.0801104241927,0
0.6220467484408675,-14.1935365,1.807819586,1,78.30291032174362,0
0.6354323008901774,-14.51132113,0.675978372,1,78.10861029613136,0
0.6486295610349815,-15.2719209,0.798419118,1,75.19410991194735,0
0.6616346182422783,-18.1014478,5.953995511,1,75.19410991194735,0
0.6744436188329455,-16.46043498,0.419440854,1,106.6707140611346,0
0.687052767223667,-13.8524943,4.830551334,1,71.50240942531428,0
0.699458327051647,-12.75963949,15.38647432,1,84.9091111925607,0
0.7116566222817747,-15.39565633,10.10842901,1,84.9091111925607,0
0.7236440382959124,-16.68156281,25.23859218,1,86.26921137184657,0
0.7354170229639855,-18.12410711,0.55873557,1,111.72251472705356,0
0.7469720876965552,-15.6159284,0.154066074,1,237.04603124696575,0
0.7583058084785624,-12.53417562,0.737938273,1,251.2299331166613,0
0.7694148268839378,-14.226231,0.288426876,1,217.42172866012683,0
0.7802958510707755,-12.9877374,4.120956175,1,217.81032871135136,0
0.7909456567567772,-12.61934764,9.852337651,1,217.81032871135136,0
0.8013610881746766,-16.86431796,0.650794595,1,181.4762239218574,0
0.811539059007361,-14.11340243,0.053533906,0,181.864823973082,1
0.8214765533024142,-11.69813639,0.163787598,1,181.864823973082,0
0.831170626365808,-14.37393862,0.974729657,1,181.864823973082,0
0.8406184056344782,-14.83948936,5.850821733,1,181.864823973082,0
0.8498170915275278,-15.22175128,3.500133753,1,178.95032358889793,0
0.8587639582758029,-15.20196889,5.733549595,1,178.95032358889793,0
0.8674563547295969,-15.87777557,2.226466313,1,221.50202919798443,0
0.8758917051442429,-15.08647639,0.051671268,0,254.3387335264576,1
0.8840675099433636,-13.2811849,3.986120224,1,254.3387335264576,0
0.8919813464595485,-15.65796572,0.860178494,1,249.4812328861509,0
0.8996308696522433,-16.01254692,0.225897442,1,170.78972251318274,0
0.907013812802636,-15.35089785,0.110685825,1,188.0824247926745,0
0.9141279881853336,-15.40537682,0.235098589,1,167.87522212899873,0
0.9209712877166346,-14.29446259,0.607105438,1,168.8467222570601,0
0.9275416835791966,-14.1718366,0.221627939,1,168.8467222570601,0
0.9338372288229252,-14.11541278,0.159159303,1,164.5721216935902,0
0.9398560579418954,-13.49766261,0.504523516,1,164.5721216935902,0
0.9455963874271424,-12.26055501,0.101172918,1,151.35971995195604,0
0.9510565162951536,-10.72361857,0.995790819,1,144.17061900430215,0
0.9562348265919056,-9.215429687,0.128224492,1,149.2224196702211,0
0.9611297838723007,-10.11745745,1.050147228,1,151.16541992634376,0
0.9657399376548548,-9.243791962,1.29267876,1,112.88831488072717,0
0.970063921851507,-9.389766439,3.780877916,1,115.80281526491116,0
0.9741004551724204,-13.0499939,0.997424126,1,114.83131513684984,0
0.9778483415056568,-14.2677597,0.385346997,1,127.07221675042264,0
0.9813064702716092,-12.61141561,14.04542476,1,127.07221675042264,0
0.9844738167520922,-14.1578214,11.86692156,1,127.07221675042264,0
0.9873494423939864,-13.53396708,1.466649584,1,129.20951703215758,0
