dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
0.8100248628547752,10.90603969,1.777891151,1,0.0,0
0.8199717629247771,10.22180575,1.180682221,1,6.754478916620667,0
0.8296770135526189,6.965669115,5.140674257,1,6.754478916620667,0
0.8391377545563938,2.928687307,8.939456059,1,169.44092825122704,0
0.848351197812304,4.571579305,0.002157688,0,76.03613408995837,1
0.8573146280763322,7.159053567,0.62080207,1,20.263436749862,0
0.8660254037844386,7.169422729,1.003724323,1,10.421196042786171,0
0.8744809578310397,7.533547917,0.628709948,1,6.947464028524115,0
0.8826787983255473,8.214300126,0.524169841,1,9.84224070707583,0
0.8906165093267404,9.349997918,1.671514255,1,8.298359811848249,0
0.8982917515547529,10.22405334,0.144608413,1,11.772091826110303,0
0.9057022630804714,11.89396393,0.455818435,1,9.070300259462035,0
0.9128458599921356,11.87964432,0.816744486,1,14.859853616565468,0
0.9197204370389466,10.56112557,0.720527779,1,8.87731514755859,0
0.9263239682514948,9.729308458,1.001685679,1,2.3158213428413714,0
0.9326545075388224,9.587058312,2.300254729,1,13.315972721337886,0
0.9387101892619444,9.431185403,1.618173613,1,19.105526078441315,0
0.9444892287836611,8.814100045,0.536577358,1,19.105526078441315,0
0.949989922994501,8.122202312,0.229260944,1,12.737017385627544,0
0.9552106508146316,8.819696956,0.438799093,1,12.93000249753099,0
0.9601498736716018,8.688490412,1.766839263,1,12.93000249753099,0
0.9648061359537646,7.747998043,2.018314436,1,12.93000249753099,0
0.9691780654392536,8.415549049,0.623888299,1,7.719404476137905,0
0.9732643737003824,9.068811111,0.628741261,1,8.1053746999448,0
0.9770638564833508,7.887436307,2.160363455,1,8.87731514755859,0
0.9805753940631428,5.992982602,3.499709453,1,8.87731514755859,0
0.9837979515735163,7.336441779,0.00170756,0,22.579258092703373,1
0.9867305793119814,9.688004496,0.000855327,0,12.737017385627544,2
0.9893724130196828,7.501382769,0.000866843,0,11.772091826110303,3
0.9917226741361016,10.53432466,0.001718104,0,9.84224070707583,4
0.9937806700284983,11.39302508,0.33937205,1,7.912389588041353,0
0.9955457941960382,8.66626805,1.478733696,1,7.719404476137905,0
0.9970175264485268,6.041540677,0.22295417,1,7.912389588041353,0
0.998195433059714,9.425342202,0.001719593,0,9.456270483268934,1
0.9990791668951152,9.578120426,0.010228841,0,7.140449140427562,2
0.999668467514313,7.832671396,0.233592579,1,11.193136490399962,0
0.99996316124771,7.549195224,0.215867453,1,8.298359811848249,0
0.99996316124771,9.637648868,0.487498428,1,3.859702238068953,0
0.999668467514313,9.142758821,2.698555995,1,4.0526873499724,0
0.9990791668951152,6.342747021,3.667088343,1,39.17597771639987,0
0.998195433059714,7.567238688,0.001989863,0,16.40373451179305,1
0.9970175264485268,8.083328073,0.00445566,0,9.84224070707583,2
0.9955457941960382,7.574271056,0.561497978,1,9.64925559517238,0
0.9937806700284983,6.194362053,0.005016532,0,7.140449140427562,1
0.9917226741361016,8.082706425,0.0,0,11.965076938013754,2
0.9893724130196828,8.903264077,0.000435114,0,6.947464028524115,3
0.9867305793119816,11.53116075,0.000852346,0,6.56149380471722,4
0.9837979515735163,12.91167339,0.000852346,0,7.33343425233101,5
0.980575394063143,12.54361764,0.0014412,0,7.33343425233101,6
0.9770638564833508,7.591565006,10.94100293,1,7.33343425233101,0
0.9732643737003824,3.09236616,7.985560766,1,7.33343425233101,0
0.9691780654392536,2.589651917,1.189160189,1,24.702094323641298,0
0.9648061359537646,3.33761589,4.906971525,1,31.07060301645507,0
0.9601498736716018,2.174172078,1.545448782,1,58.28150379484119,0
0.9552106508146316,1.018869299,0.002265952,0,117.72091826110304,1
0.949989922994501,2.057696475,0.002315554,0,170.9848091464546,2
0.9444892287836611,4.147998914,0.001716613,0,170.5988389226477,3
0.9387101892619444,4.338056523,0.000426173,0,160.17764287986154,4
0.9326545075388224,5.123509365,0.000916043,0,163.07241955841323,5
0.926323968251495,7.275086098,0.001715599,0,141.0721168014202,6
0.9197204370389468,6.777785088,0.001304997,0,144.35286370377884,7
0.9128458599921356,5.35446288,0.009002768,0,144.35286370377884,8
0.9057022630804716,5.704368622,0.54625071,1,144.35286370377884,0
0.8982917515547528,5.384708794,0.03008836,0,144.35286370377884,1
0.8906165093267405,7.641120187,0.000870228,0,144.35286370377884,2
0.8826787983255476,8.503531286,0.008157714,0,87.22927058035833,3
0.8744809578310397,5.297749828,0.592557621,1,65.80792315907564,0
0.8660254037844387,2.209183017,3.5996623,1,65.80792315907564,0
0.8573146280763325,-0.044392928,1.009720316,1,65.80792315907564,0
0.848351197812304,-2.425556055,15.81306813,1,65.6149380471722,0
0.8391377545563939,-3.990666864,9.767289054,1,311.4779706121645,0
0.829677013552619,-6.819016385,0.000858307,0,305.68841725506104,1
0.8199717629247771,-1.992471444,0.000852346,0,294.1093105408542,2
0.8100248628547752,-3.011888973,0.000441074,0,244.51213678166812,3
0.7998392447397195,-3.628834377,0.001698832,0,269.4072162172129,4
0.7894179103280197,-0.354543045,0.091471494,0,222.12586380086825,5
