,area_nieve,cuenca,dia_sen,temperatura,precipitacion,precipitacion_bool,year,month,dias_sin_precip
5450,470.415500013531,adda-bornio,0.4482293417404106,3.800879339,0.00181,0,2015,1,5
5451,471.99244728020864,adda-bornio,0.4635502709028509,4.985335267,1.22e-05,0,2015,1,6
5452,471.99244728020864,adda-bornio,0.4787338401157884,4.909575772,0.678871511,1,2015,1,0
5453,471.99244728020864,adda-bornio,0.4937755501599771,6.639934296,8.058452254,1,2015,1,0
5454,471.0220181930224,adda-bornio,0.5086709438521044,4.185466399,15.31577929,1,2015,1,0
5455,468.7172491109551,adda-bornio,0.5234156073655503,-1.159849731,0.210834103,1,2015,2,0
5456,462.166852772448,adda-bornio,0.5380051715382996,0.393096581,3.15245837,1,2015,2,0
5457,462.166852772448,adda-bornio,0.5524353131676196,2.287936669,5.100703801,1,2015,2,0
5458,462.166852772448,adda-bornio,0.5667017562911175,-2.570990359,8.233043848,1,2015,2,0
5459,462.166852772448,adda-bornio,0.5808002734538008,-4.941234498,0.180379587,1,2015,2,0
5460,459.4981727826858,adda-bornio,0.5947266869607633,-2.496601731,5.16e-05,0,2015,2,1
5461,466.04856912119294,adda-bornio,0.6084768701151261,-1.818358632,2.813621125,1,2015,2,0
5462,462.6520673160411,adda-bornio,0.6220467484408675,-1.056583273,0.4640133,1,2015,2,0
5463,461.9242455006514,adda-bornio,0.6354323008901774,0.320624922,0.001460802,0,2015,2,1
5464,460.71120914166863,adda-bornio,0.6486295610349815,1.314487349,0.063696381,0,2015,2,2
5465,462.0455491365497,adda-bornio,0.6616346182422783,2.610239556,0.214863219,1,2015,2,0
5466,454.4034200749581,adda-bornio,0.6744436188329455,2.335565298,6.632720191,1,2015,2,0
5467,447.0038982851629,adda-bornio,0.687052767223667,2.733468652,0.01069489,0,2015,2,1
5468,446.7612910133664,adda-bornio,0.699458327051647,3.74897279,0.527433261,1,2015,2,0
5469,449.6725782749251,adda-bornio,0.7116566222817747,3.883908617,6.496280028,1,2015,2,0
5470,444.3352182954008,adda-bornio,0.7236440382959124,4.677923572,0.068238382,0,2015,2,1
5471,434.7522310594366,adda-bornio,0.7354170229639855,1.353664285,11.995021,1,2015,2,0
5472,437.54221468509706,adda-bornio,0.7469720876965552,2.497937342,0.84233675,1,2015,2,0
5473,429.53617471581055,adda-bornio,0.7583058084785624,2.618710864,0.899172775,1,2015,2,0
5474,432.326158341471,adda-bornio,0.7694148268839378,2.477294659,2.407053522,1,2015,2,0
5475,432.326158341471,adda-bornio,0.7802958510707755,2.331952824,1.279854577,1,2015,2,0
5476,453.06908008007696,adda-bornio,0.7909456567567772,3.169248896,0.000939769,0,2015,2,1
5477,453.06908008007696,adda-bornio,0.8013610881746766,6.21139846,0.284786324,1,2015,2,0
5478,453.06908008007696,adda-bornio,0.811539059007361,3.27328597,0.09473417,0,2015,2,1
