fecha,dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
2012-12-22,0.4230539991077017,0.3470373777654833,0.06462824565646552,1,48.193841417975165,0.0
2012-12-23,0.4315463371392854,0.46741282000314877,0.03396165846989807,1,49.45381112824903,0.0
2012-12-25,0.4485890253521316,0.48644114916249287,0.011312994647216735,1,44.72892471472205,0.0
2012-12-26,0.4571343529749527,0.4558221244002233,0.041763795785935726,1,168.04846010777612,0.0
2012-12-27,0.4656923133007031,0.41709914649319263,0.06081061327025736,1,156.86622892909563,0.0
2012-12-28,0.47426038425919465,0.4051350565635977,0.048210071517211565,1,138.59666813012467,0.0
2012-12-29,0.48283604080058806,0.3876107396228906,2.6285354343727384e-05,0,129.3043915168549,0.05
2012-12-30,0.4914167556395391,0.3331045276446215,0.00015761895627813946,0,112.92478528329475,0.1
2012-12-31,0.49999999999999983,0.3210646174983714,9.830213821146409e-05,0,112.92478528329475,0.15000000000000002
2013-01-01,0.5086067577787649,0.37686770613685405,0.0037136710548935424,1,112.92478528329475,0.0
2013-01-03,0.5258100726197082,0.359846321043858,0.0023119460694420407,1,111.97980800058936,0.0
2013-01-04,0.5344015319684213,0.5077631874164596,0.010152777036956658,1,107.72741022841508,0.0
2013-01-07,0.5601045790339343,0.47225795982881236,0.0003846293557141643,0,95.2852093394607,0.05
2013-01-08,0.568640021681341,0.4979903087685331,4.419295345831373e-05,0,93.3952547740499,0.1
2013-01-09,0.5771551248089505,0.48277815507755406,0.0,0,93.3952547740499,0.15000000000000002
2013-01-10,0.5856473652079351,0.4542258592194998,0.005005517627437522,1,93.3952547740499,0.0
2013-01-11,0.5941142264441872,0.40778895256633296,0.019032285618302065,1,81.7405349540167,0.0
2013-01-12,0.6025531996039925,0.3309790568422621,0.0005648855749080763,0,80.16557281617438,0.05
2013-01-13,0.6109617840374757,0.37470640624740276,0.01037140898413274,1,80.3230690299586,0.0
2013-01-14,0.6193374880995972,0.36767125872901374,0.02373708951895605,1,277.98081732917046,0.0
2013-01-15,0.6276778298884809,0.3506789246434481,0.0362800568889591,1,208.52498705032392,0.0
2013-01-16,0.6359803379808554,0.32171545145170016,0.09343703493548056,1,208.52498705032392,0.0
2013-01-17,0.6442425521643901,0.25819698894627113,0.01277390597689466,1,208.52498705032392,0.0
2013-01-18,0.6524620241667092,0.23289755877535578,7.7987614280469e-05,0,208.52498705032392,0.05
2013-01-19,0.6606363183808678,0.3552300382536735,0.03782289523158988,1,208.52498705032392,0.0
2013-01-20,0.6687630125870745,0.4523197725539684,0.12148073892337835,1,265.3811202264319,0.0
2013-01-21,0.6768396986704475,0.45527817903214496,0.06051648647167002,1,284.2806658805398,0.0
2013-01-22,0.6848639833345911,0.3937174946226579,0.03271152851979901,1,284.2806658805398,0.0
2013-01-23,0.6928334888107812,0.311287553917484,0.001448326735383015,1,319.2448253406394,0.0
2013-01-24,0.7007458535625491,0.3193944429097737,0.00010094942248368478,0,319.2448253406394,0.05
2013-01-26,0.7163898001018503,0.20388443138488277,0.00010406580848745152,0,283.96567345297126,0.1
2013-01-27,0.7241167462503998,0.3259225789962638,0.005603365311503482,1,283.96567345297126,0.0
2014-03-30,0.9996296323220443,0.5777813015733902,0.0,0,84.41797058834865,0.05
2014-03-31,0.9998888800928506,0.6104525395401174,1.1040541982776817e-05,0,82.52801602293786,0.1
2014-04-01,0.9999999999999999,0.6077813048012557,4.814675743400772e-07,0,82.52801602293786,0.15000000000000002
2014-04-02,0.9999629591162655,0.588576570259325,1.546170511300516e-05,0,83.00050466429056,0.2
2014-04-03,0.9997777684176604,0.6012586881676436,9.92729085027079e-05,0,83.00050466429056,0.25
2014-04-04,0.9994444827801857,0.6049973629598009,0.0050871682418603785,1,177.34073672104586,0.0
2014-04-05,0.9989632009635684,0.6310723014483669,0.008873603065300668,1,177.34073672104586,0.0
2014-04-06,0.9983340655819978,0.642228063569266,0.001250762247394736,0,102.0575465321827,0.05
2014-04-07,0.9975572630618652,0.6445319748850493,9.951124140599516e-05,0,88.04038350538599,0.1
2014-04-08,0.9966330235865223,0.6194214157846344,0.06923767723299976,1,85.36294787105405,0.0
2014-04-09,0.9955616210280721,0.5573675891070379,0.0011103906213474658,0,77.64563339562665,0.05
2014-04-10,0.9943433728662155,0.5898327027672744,0.0014728194943008314,1,76.85815232670548,0.0
2014-04-11,0.9929786400941751,0.6190825597928062,0.0018533780868518728,1,76.85815232670548,0.0
2014-04-12,0.9914678271117242,0.6401645150644154,0.012657677664988463,1,76.85815232670548,0.0
2014-04-13,0.9898113816053556,0.6372349006641547,0.016892180786216637,1,75.44068640264739,0.0
2014-04-14,0.9880097944156223,0.6005883606427833,0.010548218140745955,1,75.44068640264739,0.0
2014-04-15,0.9860635993916893,0.4842642411323296,0.006728771860948408,1,75.12569397507893,0.0
2014-04-16,0.9839733732331453,0.4838388256953023,0.0014513511520444981,1,64.25845522396688,0.0
2014-04-17,0.9817397353191111,0.5249874097110107,2.6156984503866473e-05,0,58.58859152773451,0.05
2014-04-18,0.979363347524707,0.5581175271722337,0.0861862698323248,1,58.58859152773451,0.0
2014-04-19,0.976844914024923,0.5719597822720972,0.10680867299259143,1,58.58859152773451,0.0
2014-04-20,0.9741851810859574,0.5783332410619741,0.016632342404420717,1,56.06865210718679,0.0
2014-04-21,0.9713849368440816,0.5994469518326577,0.06576845408101098,1,74.49570911994199,0.0
2014-04-22,0.9684450110720988,0.6092047859142291,0.0001557316292026821,0,77.01564854048972,0.05
2014-04-23,0.9653662749334637,0.6388268933765844,3.504639906757229e-05,0,68.51085299614117,0.1
2014-04-24,0.9621496407241392,0.6507998611615214,1.7348774028905248e-05,0,60.63604230692954,0.15000000000000002
2014-04-25,0.9587960616022622,0.6586020041645568,0.00020960262304030167,0,62.84098929990879,0.2
2014-04-26,0.9553065313057023,0.663991743400422,0.003841049497514585,1,62.68349308612456,0.0
2014-04-27,0.9516820838575968,0.6222484025132745,0.17317933810596572,1,56.54114074853949,0.0
2014-04-28,0.9479237932599467,0.6193745570048803,0.15365105188558603,1,56.698636962323725,0.0
2014-04-29,0.9440327731753664,0.6450339314359655,0.01239882187719151,1,54.808682396912936,0.0
2014-04-30,0.9400101765970821,0.6050010063116574,0.16159318080389465,1,51.34376569365981,0.0
2014-05-01,0.9358571955072748,0.6226185011127781,0.010949602387335463,1,48.66633005932786,0.0
2014-05-02,0.9315750605238698,0.616857020720656,0.05080153543277757,1,46.77637549391707,0.0
2014-05-03,0.9271650405358791,0.6041316951532005,0.014101949152597748,1,44.09893985958512,0.0
2014-05-04,0.9226284423274012,0.5742685994180753,0.00040454321601225007,0,42.208985294174326,0.05
2014-05-05,0.9179666101903926,0.6190062468616462,4.8488960835169383e-05,0,42.99646636309549,0.1
2014-05-06,0.9131809255263263,0.6538304009994363,0.001444325455864736,1,40.319030728763536,0.0
2014-05-07,0.9082728064368519,0.6370885238835958,0.05010381270885749,1,36.38162538415772,0.0
2014-05-08,0.9032437073035817,0.6324531001142005,5.477194487659515e-05,0,40.00403830119507,0.05
2014-05-09,0.8980951183571253,0.6801911632488428,0.0013353661038891325,1,39.84654208741084,0.0
2014-05-10,0.8928285652355035,0.6724038040225222,0.002575252489282685,1,39.84654208741084,0.0
2014-05-11,0.8874456085320672,0.6151764632817383,0.1450202134196128,1,31.184250329278047,0.0
2014-05-12,0.8819478433330622,0.5776242292006509,0.024139462271398387,1,27.876829839809165,0.0
2014-05-13,0.876336898744968,0.554437899141901,0.0169473668319311,1,27.5618374122407,0.0
2014-05-14,0.87061443741176,0.5398788273115984,0.024581669882548656,1,25.041897991692977,0.0
2014-05-15,0.8647821550222325,0.5407829967684219,0.0030943828065396143,1,22.364462357361024,0.0
2014-05-16,0.858841779807528,0.5654280431218875,0.0023516614002749474,1,22.52195857114525,0.0
2014-05-17,0.8527950720290267,0.6079757334243878,0.008278361721401145,1,18.742049440323672,0.0
2014-05-18,0.846643823456742,0.6391564699666146,0.006709615879662648,1,17.16708730248135,0.0
2014-05-19,0.8403898568383807,0.6525835798655651,0.009784314032867114,1,16.06461380599172,0.0
2014-05-20,0.8340350253592235,0.6773451069260558,0.0011634842709421387,0,13.702170599228234,0.05
2014-05-21,0.8275812120929857,0.7134732534931513,0.000479313426454186,0,15.27713273707056,0.1
2014-05-22,0.8210303294438235,0.7240396838105165,0.09609258933621097,1,17.954568371402512,0.0
2014-05-23,0.8143843185796451,0.690484028384684,0.17542194023360844,1,21.41948507465563,0.0
2014-05-24,0.8076451488569022,0.6747122157923738,0.0004868708538740922,0,23.151943426282187,0.05
2014-05-25,0.8008148172370269,0.6733536636624061,2.1872026356062698e-05,0,18.42705701275521,0.1
2014-05-26,0.7938953476946887,0.665827787421989,0.06454109308101787,1,13.229681957875536,0.0
2014-05-27,0.7868887906180476,0.6459479859734388,0.12080107584164411,1,13.229681957875536,0.0
2014-05-28,0.7797972222011793,0.6804737908758423,0.003995167397140622,1,13.229681957875536,0.0
